"app","docId","dateTime","op","targetType","id","vr","worksheet","axis0","item0","axis1","item1","dateTimeMS"
"https://topic-writer.appspot.com/","fb7c00a8-9f1a-11ea-8e4c-9f8888cb5acb","2020-05-30T06:58:40","cc_documentBeforeSave","","other","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","","","","","2020-05-30T06:58:40.838Z"
"https://topic-writer.appspot.com/","fb7c00a8-9f1a-11ea-8e4c-9f8888cb5acb","2020-05-30T06:58:47","cc_documentLoaded","","other","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","","","","","2020-05-30T06:58:47.244Z"
"https://topic-writer.appspot.com/","fb7c00a8-9f1a-11ea-8e4c-9f8888cb5acb","2020-05-30T06:58:51","cc_textOut","","other","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","","","","","2020-05-30T06:58:51.813Z"
"https://topic-writer.appspot.com/","5112a654-a277-11ea-9736-a70856ba4349","2020-05-30T13:13:17","cc_create","","other","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","","","","","2020-05-30T13:13:17.948Z"
"https://topic-writer.appspot.com/","5112a654-a277-11ea-9736-a70856ba4349","2020-05-30T13:13:17","cc_documentLoaded","","other","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","","","","","2020-05-30T13:13:17.952Z"
"https://topic-writer.appspot.com/","5112a654-a277-11ea-9736-a70856ba4349","2020-05-30T13:13:26","cc_cellPhraseAppend","td","cc_0_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_0_0","2020-05-30T13:13:26.951Z"
"https://topic-writer.appspot.com/","5112a654-a277-11ea-9736-a70856ba4349","2020-05-30T13:13:49","cc_cellText","td","cc_0_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_0_0","2020-05-30T13:13:49.177Z"
"https://topic-writer.appspot.com/","5112a654-a277-11ea-9736-a70856ba4349","2020-05-30T13:14:00","cc_cellPhraseAppend","td","cc_1_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_1_0","2020-05-30T13:14:00.771Z"
"https://topic-writer.appspot.com/","5112a654-a277-11ea-9736-a70856ba4349","2020-05-30T13:16:13","cc_cellText","td","cc_1_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_1_0","2020-05-30T13:16:13.300Z"
"https://topic-writer.appspot.com/","5112a654-a277-11ea-9736-a70856ba4349","2020-05-30T13:16:29","cc_cellPhraseAppend","td","cc_2_1","0.7","https://docs.google.com/spreadsheets/d/1bOWAf7kGwbgbFsWPaB4okVg8l2lD12s_gtEZTFVC3sU/edit","cc_3","cc_5","cc_4","cc_2_0","2020-05-30T13:16:29.901Z"
